Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_ABBR,OPPONENT_ABBR,HOME/AWAY
1610612745,0022000189,2021-01-16,HOU @ SAS,0,4,7,0.364,240,31,84,0.369,12,32,0.375,17,27,0.63,12,39,51,20,6,9,22,20,91,HOU,SAS,1
1610612745,0022000176,2021-01-14,HOU @ SAS,1,4,6,0.4,240,42,86,0.488,13,33,0.394,12,19,0.632,10,39,49,25,6,6,18,16,109,HOU,SAS,1
1610612745,0022000161,2021-01-12,HOU vs. LAL,0,3,6,0.333,240,38,97,0.392,12,40,0.3,12,16,0.75,10,32,42,23,14,5,13,19,100,HOU,LAL,0
1610612745,0022000146,2021-01-10,HOU vs. LAL,0,3,5,0.375,240,37,90,0.411,12,41,0.293,16,23,0.696,13,30,43,22,7,8,21,22,102,HOU,LAL,0
1610612745,0022000127,2021-01-08,HOU vs. ORL,1,3,4,0.429,240,51,91,0.56,22,47,0.468,8,11,0.727,7,42,49,34,6,8,8,18,132,HOU,ORL,0
1610612745,0022000107,2021-01-06,HOU @ IND,0,2,4,0.333,240,39,81,0.481,8,30,0.267,21,26,0.808,5,34,39,19,7,12,16,22,107,HOU,IND,1
1610612745,0022000098,2021-01-04,HOU vs. DAL,0,2,3,0.4,240,30,77,0.39,11,40,0.275,29,36,0.806,7,28,35,17,5,4,12,19,100,HOU,DAL,0
1610612745,0022000079,2021-01-02,HOU vs. SAC,1,2,2,0.5,240,36,81,0.444,13,41,0.317,17,23,0.739,6,42,48,15,10,10,13,22,102,HOU,SAC,0
1610612745,0022000065,2020-12-31,HOU vs. SAC,1,1,2,0.333,240,45,86,0.523,13,36,0.361,19,25,0.76,10,35,45,26,10,6,18,14,122,HOU,SAC,0
1610612745,0022000044,2020-12-28,HOU @ DEN,0,0,2,0.0,240,39,86,0.453,16,39,0.41,17,23,0.739,5,33,38,25,8,3,15,25,111,HOU,DEN,1
1610612745,0022000029,2020-12-26,HOU @ POR,0,0,1,0.0,265,45,87,0.517,11,35,0.314,25,32,0.781,10,32,42,27,5,5,16,22,126,HOU,POR,1
1610612745,0022101221,2022-04-10,HOU vs. ATL,0,20,62,0.244,240,41,89,0.461,17,46,0.37,15,20,0.75,6,28,34,24,4,4,5,19,114,HOU,ATL,0
1610612745,0022101206,2022-04-08,HOU @ TOR,0,20,61,0.247,240,43,81,0.531,10,29,0.345,19,24,0.792,7,34,41,24,6,3,18,19,115,HOU,TOR,1
1610612745,0022101180,2022-04-05,HOU @ BKN,0,20,60,0.25,240,40,99,0.404,11,43,0.256,14,25,0.56,18,30,48,18,8,6,11,20,105,HOU,BKN,1
1610612745,0022101173,2022-04-03,HOU vs. MIN,0,20,59,0.253,240,48,85,0.565,16,40,0.4,20,29,0.69,11,25,36,28,8,4,23,24,132,HOU,MIN,0
1610612745,0022101154,2022-04-01,HOU vs. SAC,0,20,58,0.256,240,41,97,0.423,17,45,0.378,18,26,0.692,15,30,45,26,9,7,10,25,117,HOU,SAC,0
1610612745,0022101142,2022-03-30,HOU vs. SAC,0,20,57,0.26,240,43,94,0.457,13,42,0.31,19,25,0.76,12,39,51,23,7,4,17,34,118,HOU,SAC,0
1610612745,0022101128,2022-03-28,HOU vs. SAS,0,20,56,0.263,240,38,92,0.413,20,49,0.408,24,28,0.857,10,34,44,26,5,9,12,24,120,HOU,SAS,0
1610612745,0022101114,2022-03-26,HOU @ POR,1,20,55,0.267,240,44,84,0.524,15,35,0.429,12,18,0.667,8,30,38,34,12,8,20,14,115,HOU,POR,1
1610612745,0022101105,2022-03-25,HOU @ POR,1,19,55,0.257,240,43,83,0.518,19,45,0.422,20,23,0.87,9,28,37,27,12,3,14,22,125,HOU,POR,1
1610612745,0022101092,2022-03-23,HOU @ DAL,0,18,55,0.247,240,33,82,0.402,4,28,0.143,21,28,0.75,12,33,45,17,8,5,15,21,91,HOU,DAL,1
1610612745,0022101077,2022-03-21,HOU vs. WAS,1,18,54,0.25,240,42,85,0.494,20,39,0.513,11,13,0.846,6,38,44,30,5,8,12,22,115,HOU,WAS,0
1610612745,0022101063,2022-03-20,HOU vs. MEM,0,17,54,0.239,240,37,86,0.43,10,31,0.323,14,24,0.583,5,40,45,26,6,3,17,16,98,HOU,MEM,0
1610612745,0022101053,2022-03-18,HOU vs. IND,0,17,53,0.243,240,39,79,0.494,12,27,0.444,28,32,0.875,5,37,42,24,9,8,15,19,118,HOU,IND,0
1610612745,0022101038,2022-03-16,HOU vs. PHX,0,17,52,0.246,240,42,85,0.494,16,39,0.41,12,19,0.632,9,24,33,26,9,3,11,13,112,HOU,PHX,0
1610612745,0022101017,2022-03-13,HOU @ NOP,0,17,51,0.25,240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,HOU,NOP,1
1610612745,0022100999,2022-03-11,HOU vs. DAL,0,17,50,0.254,240,41,86,0.477,6,30,0.2,12,19,0.632,5,34,39,29,9,3,11,23,100,HOU,DAL,0
1610612745,0022100985,2022-03-09,HOU vs. LAL,1,17,49,0.258,265,52,102,0.51,17,40,0.425,18,19,0.947,10,40,50,25,7,4,16,21,139,HOU,LAL,0
1610612745,0022100970,2022-03-07,HOU @ MIA,0,16,49,0.246,240,39,88,0.443,13,43,0.302,15,22,0.682,9,24,33,22,8,7,10,24,106,HOU,MIA,1
1610612745,0022100964,2022-03-06,HOU vs. MEM,1,16,48,0.25,240,43,82,0.524,13,34,0.382,24,36,0.667,8,37,45,23,4,5,17,22,123,HOU,MEM,0
1610612745,0022100952,2022-03-04,HOU @ DEN,0,15,48,0.238,240,38,83,0.458,10,36,0.278,15,22,0.682,9,35,44,25,4,3,14,21,101,HOU,DEN,1
1610612745,0022100935,2022-03-02,HOU vs. UTA,0,15,47,0.242,265,43,86,0.5,21,51,0.412,20,30,0.667,5,29,34,27,12,3,16,25,127,HOU,UTA,0
1610612745,0022100929,2022-03-01,HOU vs. LAC,0,15,46,0.246,240,38,96,0.396,13,39,0.333,11,17,0.647,14,31,45,21,8,6,13,18,100,HOU,LAC,0
1610612745,0022100916,2022-02-27,HOU vs. LAC,0,15,45,0.25,240,35,92,0.38,17,42,0.405,11,18,0.611,6,31,37,26,8,0,6,21,98,HOU,LAC,0
1610612745,0022100898,2022-02-25,HOU @ ORL,0,15,44,0.254,240,44,94,0.468,14,47,0.298,9,20,0.45,10,31,41,22,12,3,13,24,111,HOU,ORL,1
1610612745,0022100888,2022-02-17,HOU @ LAC,0,15,43,0.259,240,42,91,0.462,13,37,0.351,14,19,0.737,12,23,35,29,8,2,18,20,111,HOU,LAC,1
1610612745,0022100882,2022-02-16,HOU @ PHX,0,15,42,0.263,240,42,97,0.433,13,44,0.295,24,28,0.857,13,36,49,23,5,5,16,27,121,HOU,PHX,1
1610612745,0022100865,2022-02-14,HOU @ UTA,0,15,41,0.268,240,35,83,0.422,12,37,0.324,19,28,0.679,10,23,33,23,5,4,12,20,101,HOU,UTA,1
1610612745,0022100834,2022-02-10,HOU vs. TOR,0,15,40,0.273,240,43,82,0.524,16,38,0.421,18,30,0.6,13,28,41,25,5,4,21,20,120,HOU,TOR,0
1610612745,0022100819,2022-02-08,HOU @ NOP,0,15,39,0.278,240,32,86,0.372,13,42,0.31,20,31,0.645,18,29,47,19,8,3,21,23,97,HOU,NOP,1
1610612745,0022100808,2022-02-06,HOU vs. NOP,0,15,38,0.283,240,40,84,0.476,16,45,0.356,11,16,0.688,5,28,33,28,5,7,16,23,107,HOU,NOP,0
1610612745,0022100792,2022-02-04,HOU @ SAS,0,15,37,0.288,240,36,83,0.434,11,33,0.333,23,29,0.793,9,26,35,15,9,6,17,20,106,HOU,SAS,1
1610612745,0022100777,2022-02-02,HOU vs. CLE,1,15,36,0.294,240,39,82,0.476,14,40,0.35,23,33,0.697,8,29,37,25,11,3,12,23,115,HOU,CLE,0
1610612745,0022100764,2022-01-31,HOU vs. GSW,0,14,36,0.28,240,36,84,0.429,16,43,0.372,20,29,0.69,9,28,37,25,4,3,16,19,108,HOU,GSW,0
1610612745,0022100739,2022-01-28,HOU vs. POR,0,14,35,0.286,240,38,79,0.481,10,41,0.244,24,31,0.774,5,33,38,25,6,3,17,22,110,HOU,POR,0
1610612745,0022100719,2022-01-25,HOU vs. SAS,0,14,34,0.292,240,39,95,0.411,9,34,0.265,17,25,0.68,18,27,45,21,8,3,15,12,104,HOU,SAS,0
1610612745,0022100694,2022-01-21,HOU @ GSW,0,14,33,0.298,240,38,89,0.427,10,35,0.286,17,20,0.85,8,31,39,25,10,3,12,15,103,HOU,GSW,1
1610612745,0022100677,2022-01-19,HOU @ UTA,1,14,32,0.304,240,41,96,0.427,22,45,0.489,12,17,0.706,12,32,44,24,4,3,8,18,116,HOU,UTA,1
1610612745,0022100651,2022-01-16,HOU @ SAC,1,13,32,0.289,240,41,76,0.539,16,40,0.4,20,24,0.833,4,43,47,22,6,3,22,20,118,HOU,SAC,1
1610612745,0022100640,2022-01-14,HOU @ SAC,0,12,32,0.273,240,44,101,0.436,13,43,0.302,13,16,0.813,13,37,50,25,7,4,16,19,114,HOU,SAC,1
1610612745,0022100623,2022-01-12,HOU @ SAS,1,12,31,0.279,240,45,82,0.549,16,36,0.444,22,32,0.688,4,44,48,23,5,7,14,24,128,HOU,SAS,1
1610612745,0022100711,2022-01-10,HOU vs. PHI,0,11,31,0.262,240,30,77,0.39,13,42,0.31,18,27,0.667,7,32,39,18,8,7,20,11,91,HOU,PHI,0
1610612745,0022100600,2022-01-09,HOU vs. MIN,0,11,30,0.268,240,46,97,0.474,14,43,0.326,17,28,0.607,10,35,45,31,5,6,12,17,123,HOU,MIN,0
1610612745,0022100586,2022-01-07,HOU vs. DAL,0,11,29,0.275,240,37,87,0.425,12,43,0.279,20,29,0.69,7,33,40,17,6,3,13,20,106,HOU,DAL,0
1610612745,0022100569,2022-01-05,HOU @ WAS,1,11,28,0.282,240,40,85,0.471,9,26,0.346,25,32,0.781,10,38,48,15,10,2,20,24,114,HOU,WAS,1
1610612745,0022100552,2022-01-03,HOU @ PHI,0,10,28,0.263,240,37,89,0.416,15,44,0.341,24,33,0.727,11,31,42,25,6,4,11,16,113,HOU,PHI,1
1610612745,0022100543,2022-01-01,HOU vs. DEN,0,10,27,0.27,240,37,85,0.435,16,42,0.381,21,24,0.875,13,23,36,20,10,4,17,24,111,HOU,DEN,0
1610612745,0022100532,2021-12-31,HOU vs. MIA,0,10,26,0.278,240,41,93,0.441,14,42,0.333,14,17,0.824,15,31,46,21,9,4,18,27,110,HOU,MIA,0
1610612745,0022100511,2021-12-28,HOU vs. LAL,0,10,25,0.286,240,44,83,0.53,16,35,0.457,19,25,0.76,4,26,30,24,10,7,14,20,123,HOU,LAL,0
1610612745,0022100501,2021-12-27,HOU @ CHA,0,10,24,0.294,240,36,87,0.414,15,46,0.326,12,18,0.667,13,31,44,20,9,3,21,15,99,HOU,CHA,1
1610612745,0022100476,2021-12-23,HOU @ IND,0,10,23,0.303,240,35,80,0.438,15,37,0.405,21,26,0.808,8,20,28,16,9,6,12,17,106,HOU,IND,1
1610612745,0022100473,2021-12-22,HOU @ MIL,0,10,22,0.313,240,36,86,0.419,13,45,0.289,21,31,0.677,13,39,52,23,0,7,15,21,106,HOU,MIL,1
1610612745,0022100459,2021-12-20,HOU @ CHI,0,10,21,0.323,240,44,78,0.564,12,33,0.364,18,24,0.75,7,28,35,27,4,4,14,17,118,HOU,CHI,1
1610612745,0022100441,2021-12-18,HOU @ DET,1,10,20,0.333,240,46,93,0.495,14,38,0.368,10,17,0.588,13,34,47,27,15,5,19,18,116,HOU,DET,1
1610612745,0022100431,2021-12-16,HOU vs. NYK,0,9,20,0.31,240,34,68,0.5,11,32,0.344,24,30,0.8,5,24,29,29,4,4,17,25,103,HOU,NYK,0
1610612745,0022100417,2021-12-15,HOU @ CLE,0,9,19,0.321,240,30,78,0.385,5,29,0.172,24,35,0.686,10,31,41,20,13,1,16,21,89,HOU,CLE,1
1610612745,0022100407,2021-12-13,HOU @ ATL,1,9,18,0.333,240,46,96,0.479,19,46,0.413,21,27,0.778,12,33,45,27,8,5,11,24,132,HOU,ATL,1
1610612745,0022100395,2021-12-11,HOU @ MEM,0,8,18,0.308,240,38,77,0.494,11,33,0.333,19,29,0.655,12,28,40,25,5,6,16,25,106,HOU,MEM,1
1610612745,0022100386,2021-12-10,HOU vs. MIL,0,8,17,0.32,240,42,89,0.472,19,46,0.413,11,20,0.55,12,28,40,30,9,4,16,28,114,HOU,MIL,0
1610612745,0022100372,2021-12-08,HOU vs. BKN,1,8,16,0.333,240,40,81,0.494,14,41,0.341,20,29,0.69,9,29,38,23,9,9,13,23,114,HOU,BKN,0
1610612745,0022100352,2021-12-05,HOU vs. NOP,1,7,16,0.304,240,39,79,0.494,17,40,0.425,23,29,0.793,11,29,40,24,3,3,14,23,118,HOU,NOP,0
1610612745,0022100337,2021-12-03,HOU vs. ORL,1,6,16,0.273,240,44,92,0.478,17,47,0.362,13,15,0.867,7,28,35,33,7,5,10,16,118,HOU,ORL,0
1610612745,0022100326,2021-12-01,HOU @ OKC,1,5,16,0.238,240,40,79,0.506,15,37,0.405,19,22,0.864,8,32,40,25,9,12,18,25,114,HOU,OKC,1
1610612745,0022100308,2021-11-29,HOU vs. OKC,1,4,16,0.2,240,40,96,0.417,15,46,0.326,7,11,0.636,9,51,60,31,7,5,13,19,102,HOU,OKC,0
1610612745,0022100297,2021-11-27,HOU vs. CHA,1,3,16,0.158,265,51,95,0.537,23,49,0.469,21,31,0.677,10,31,41,36,5,4,13,25,146,HOU,CHA,0
1610612745,0022100271,2021-11-24,HOU vs. CHI,1,2,16,0.111,240,42,84,0.5,17,36,0.472,17,22,0.773,7,39,46,27,5,6,21,16,118,HOU,CHI,0
1610612745,0022100256,2021-11-22,HOU @ BOS,0,1,16,0.059,240,31,83,0.373,11,42,0.262,17,24,0.708,4,38,42,19,5,4,14,20,90,HOU,BOS,1
1610612745,0022100239,2021-11-20,HOU @ NYK,0,1,15,0.063,240,38,84,0.452,10,39,0.256,13,22,0.591,13,35,48,21,5,8,22,21,99,HOU,NYK,1
1610612745,0022100221,2021-11-17,HOU @ OKC,0,1,14,0.067,240,32,90,0.356,12,42,0.286,13,19,0.684,9,37,46,16,6,4,14,14,89,HOU,OKC,1
1610612745,0022100205,2021-11-15,HOU @ MEM,0,1,13,0.071,240,36,95,0.379,11,38,0.289,19,26,0.731,14,32,46,24,6,5,17,16,102,HOU,MEM,1
1610612745,0022100195,2021-11-14,HOU vs. PHX,0,1,12,0.077,240,35,85,0.412,7,32,0.219,12,18,0.667,9,39,48,19,7,5,23,19,89,HOU,PHX,0
1610612745,0022100177,2021-11-12,HOU vs. POR,0,1,11,0.083,240,34,85,0.4,7,32,0.219,17,27,0.63,9,40,49,13,6,6,13,23,92,HOU,POR,0
1610612745,0022100162,2021-11-10,HOU vs. DET,0,1,10,0.091,240,35,82,0.427,12,34,0.353,22,34,0.647,8,34,42,17,5,5,13,20,104,HOU,DET,0
1610612745,0022100145,2021-11-07,HOU @ GSW,0,1,9,0.1,240,36,79,0.456,10,33,0.303,25,37,0.676,12,30,42,17,11,3,21,16,107,HOU,GSW,1
1610612745,0022100133,2021-11-06,HOU @ DEN,0,1,8,0.111,240,35,75,0.467,8,28,0.286,16,24,0.667,7,40,47,19,8,6,16,16,94,HOU,DEN,1
1610612745,0022100122,2021-11-04,HOU @ PHX,0,1,7,0.125,240,38,88,0.432,11,32,0.344,24,28,0.857,7,36,43,25,4,4,18,21,111,HOU,PHX,1
1610612745,0022100107,2021-11-02,HOU @ LAL,0,1,6,0.143,240,48,91,0.527,16,42,0.381,5,12,0.417,11,27,38,27,8,4,24,21,117,HOU,LAL,1
1610612745,0022100093,2021-10-31,HOU @ LAL,0,1,5,0.167,240,32,76,0.421,6,28,0.214,15,29,0.517,10,45,55,18,8,3,25,18,85,HOU,LAL,1
1610612745,0022100068,2021-10-28,HOU vs. UTA,0,1,4,0.2,240,31,95,0.326,9,44,0.205,20,23,0.87,13,28,41,15,8,3,11,24,91,HOU,UTA,0
1610612745,0022100052,2021-10-26,HOU @ DAL,0,1,3,0.25,240,36,86,0.419,16,39,0.41,18,26,0.692,11,38,49,24,7,3,17,21,106,HOU,DAL,1
1610612745,0022100037,2021-10-24,HOU vs. BOS,0,1,2,0.333,240,32,75,0.427,14,32,0.438,19,24,0.792,5,35,40,20,7,4,18,20,97,HOU,BOS,0
1610612745,0022100023,2021-10-22,HOU vs. OKC,1,1,1,0.5,240,48,95,0.505,17,38,0.447,11,14,0.786,10,44,54,29,12,10,17,18,124,HOU,OKC,0
1610612745,0022100008,2021-10-20,HOU @ MIN,0,0,1,0.0,240,40,88,0.455,11,33,0.333,15,22,0.682,12,29,41,21,13,3,24,25,106,HOU,MIN,1
1610612745,0022201222,2023-04-09,HOU @ WAS,1,22,60,0.268,240,44,90,0.489,6,21,0.286,20,28,0.714,13,38,51,24,8,6,15,15,114,HOU,WAS,1
1610612745,0022201202,2023-04-07,HOU @ CHA,1,21,60,0.259,240,42,89,0.472,7,21,0.333,21,28,0.75,14,34,48,21,11,9,18,23,112,HOU,CHA,1
1610612745,0022201183,2023-04-04,HOU vs. DEN,1,20,60,0.25,240,47,102,0.461,12,31,0.387,18,24,0.75,20,35,55,23,12,3,13,16,124,HOU,DEN,0
1610612745,0022201171,2023-04-02,HOU vs. LAL,0,19,60,0.241,240,44,102,0.431,13,34,0.382,8,10,0.8,16,28,44,23,4,4,8,18,109,HOU,LAL,0
1610612745,0022201155,2023-03-31,HOU vs. DET,1,19,59,0.244,240,38,83,0.458,11,31,0.355,34,45,0.756,14,32,46,18,9,5,12,24,121,HOU,DET,0
1610612745,0022201137,2023-03-29,HOU @ BKN,0,18,59,0.234,240,46,98,0.469,9,30,0.3,13,21,0.619,20,32,52,21,9,2,10,18,114,HOU,BKN,1
1610612745,0022201124,2023-03-27,HOU @ NYK,0,18,58,0.237,240,42,87,0.483,7,26,0.269,24,29,0.828,13,27,40,24,6,4,14,18,115,HOU,NYK,1
1610612745,0022201117,2023-03-26,HOU @ CLE,0,18,57,0.24,240,35,80,0.438,6,25,0.24,15,18,0.833,12,24,36,20,6,1,16,22,91,HOU,CLE,1
1610612745,0022201100,2023-03-24,HOU @ MEM,0,18,56,0.243,240,47,87,0.54,7,23,0.304,13,21,0.619,10,28,38,25,7,3,15,14,114,HOU,MEM,1
1610612745,0022201088,2023-03-22,HOU @ MEM,0,18,55,0.247,240,48,93,0.516,12,33,0.364,17,23,0.739,20,28,48,27,6,3,16,25,125,HOU,MEM,1
1610612745,0022201074,2023-03-20,HOU vs. GSW,0,18,54,0.25,240,39,93,0.419,10,36,0.278,20,24,0.833,13,28,41,14,14,2,17,14,108,HOU,GSW,0
1610612745,0022201067,2023-03-19,HOU vs. NOP,0,18,53,0.254,240,31,76,0.408,9,33,0.273,36,38,0.947,8,28,36,15,4,2,12,22,107,HOU,NOP,0
1610612745,0022201051,2023-03-17,HOU vs. NOP,1,18,52,0.257,240,43,88,0.489,11,32,0.344,17,24,0.708,15,37,52,20,9,3,12,19,114,HOU,NOP,0
1610612745,0022201038,2023-03-15,HOU vs. LAL,1,17,52,0.246,240,47,89,0.528,8,29,0.276,12,19,0.632,16,35,51,22,5,3,17,29,114,HOU,LAL,0
1610612745,0022201024,2023-03-13,HOU vs. BOS,1,16,52,0.235,240,40,90,0.444,11,35,0.314,20,27,0.741,15,33,48,27,9,2,10,21,111,HOU,BOS,0
1610612745,0022201009,2023-03-11,HOU vs. CHI,0,15,52,0.224,240,41,85,0.482,16,34,0.471,13,17,0.765,6,27,33,28,10,3,16,19,111,HOU,CHI,0
1610612745,0022200993,2023-03-09,HOU @ IND,0,15,51,0.227,265,49,107,0.458,6,17,0.353,21,29,0.724,20,38,58,18,6,6,16,22,125,HOU,IND,1
1610612745,0022200981,2023-03-07,HOU vs. BKN,0,15,50,0.231,240,36,83,0.434,7,26,0.269,17,24,0.708,15,33,48,14,6,1,19,22,96,HOU,BKN,0
1610612745,0022200967,2023-03-05,HOU vs. SAS,1,15,49,0.234,240,52,85,0.612,13,24,0.542,25,29,0.862,6,38,44,29,10,3,12,20,142,HOU,SAS,0
1610612745,0022200959,2023-03-04,HOU @ SAS,1,14,49,0.222,240,49,87,0.563,8,23,0.348,16,22,0.727,14,31,45,26,9,5,14,24,122,HOU,SAS,1
1610612745,0022200938,2023-03-01,HOU vs. MEM,0,13,49,0.21,240,36,90,0.4,11,34,0.324,16,25,0.64,17,32,49,17,4,5,12,18,99,HOU,MEM,0
1610612745,0022200926,2023-02-28,HOU vs. DEN,0,13,48,0.213,240,48,97,0.495,9,31,0.29,7,10,0.7,10,30,40,33,5,6,13,16,112,HOU,DEN,0
1610612745,0022200917,2023-02-26,HOU @ POR,0,13,47,0.217,240,45,100,0.45,7,26,0.269,17,25,0.68,18,30,48,24,7,2,13,26,114,HOU,POR,1
1610612745,0022200901,2023-02-24,HOU @ GSW,0,13,46,0.22,240,36,92,0.391,11,35,0.314,18,22,0.818,13,31,44,23,12,3,7,18,101,HOU,GSW,1
1610612745,0022200880,2023-02-15,HOU @ OKC,0,13,45,0.224,240,30,89,0.337,10,37,0.27,26,38,0.684,14,33,47,20,5,7,17,33,96,HOU,OKC,1
1610612745,0022200860,2023-02-13,HOU @ PHI,0,13,44,0.228,240,35,86,0.407,6,24,0.25,28,31,0.903,15,27,42,17,10,2,17,15,104,HOU,PHI,1
1610612745,0022200840,2023-02-10,HOU @ MIA,0,13,43,0.232,240,35,84,0.417,7,30,0.233,18,24,0.75,10,37,47,23,11,4,16,21,95,HOU,MIA,1
1610612745,0022200827,2023-02-08,HOU vs. SAC,0,13,42,0.236,240,47,86,0.547,10,22,0.455,24,28,0.857,15,29,44,25,4,7,19,21,128,HOU,SAC,0
1610612745,0022200812,2023-02-06,HOU vs. SAC,0,13,41,0.241,240,44,88,0.5,13,32,0.406,19,24,0.792,11,28,39,27,5,4,13,15,120,HOU,SAC,0
1610612745,0022200799,2023-02-04,HOU @ OKC,0,13,40,0.245,240,45,89,0.506,10,30,0.333,21,27,0.778,9,25,34,29,4,8,15,18,121,HOU,OKC,1
1610612745,0022200789,2023-02-03,HOU vs. TOR,0,13,39,0.25,240,40,80,0.5,7,21,0.333,24,33,0.727,6,34,40,22,5,4,13,26,111,HOU,TOR,0
1610612745,0022200773,2023-02-01,HOU vs. OKC,1,13,38,0.255,240,41,94,0.436,7,23,0.304,23,31,0.742,24,41,65,20,6,12,17,20,112,HOU,OKC,0
1610612745,0022200743,2023-01-28,HOU @ DET,1,12,38,0.24,240,44,92,0.478,8,27,0.296,21,27,0.778,16,32,48,20,8,4,17,20,117,HOU,DET,1
1610612745,0022200733,2023-01-26,HOU vs. CLE,0,11,38,0.224,240,39,76,0.513,5,21,0.238,12,20,0.6,10,36,46,24,5,6,22,20,95,HOU,CLE,0
1610612745,0022200722,2023-01-25,HOU vs. WAS,0,11,37,0.229,240,42,97,0.433,5,28,0.179,14,20,0.7,17,40,57,29,5,10,14,15,103,HOU,WAS,0
1610612745,0022200709,2023-01-23,HOU vs. MIN,1,11,36,0.234,240,44,88,0.5,11,30,0.367,20,30,0.667,12,35,47,24,11,5,20,15,119,HOU,MIN,0
1610612745,0022200696,2023-01-21,HOU @ MIN,0,10,36,0.217,240,38,79,0.481,9,24,0.375,19,33,0.576,15,41,56,24,4,6,21,19,104,HOU,MIN,1
1610612745,0022200671,2023-01-18,HOU vs. CHA,0,10,35,0.222,240,46,91,0.505,10,32,0.313,15,20,0.75,12,35,47,21,4,5,19,22,117,HOU,CHA,0
1610612745,0022200664,2023-01-16,HOU @ LAL,0,10,34,0.227,240,49,100,0.49,11,30,0.367,23,31,0.742,17,31,48,28,0,7,8,25,132,HOU,LAL,1
1610612745,0022200649,2023-01-15,HOU @ LAC,0,10,33,0.233,240,38,84,0.452,7,31,0.226,17,23,0.739,10,29,39,22,8,6,20,17,100,HOU,LAC,1
1610612745,0022200640,2023-01-13,HOU @ SAC,0,10,32,0.238,240,43,91,0.473,12,37,0.324,16,25,0.64,12,22,34,23,10,4,15,24,114,HOU,SAC,1
1610612745,0022200625,2023-01-11,HOU @ SAC,0,10,31,0.244,240,44,96,0.458,16,41,0.39,11,17,0.647,8,40,48,30,7,3,13,23,115,HOU,SAC,1
1610612745,0022200601,2023-01-08,HOU vs. MIN,0,10,30,0.25,240,38,89,0.427,11,36,0.306,9,15,0.6,12,29,41,26,8,7,18,19,96,HOU,MIN,0
1610612745,0022200578,2023-01-05,HOU vs. UTA,0,10,29,0.256,240,38,92,0.413,15,42,0.357,23,26,0.885,14,35,49,19,4,3,14,21,114,HOU,UTA,0
1610612745,0022200572,2023-01-04,HOU @ NOP,0,10,28,0.263,240,39,88,0.443,12,38,0.316,18,27,0.667,12,31,43,25,10,4,13,22,108,HOU,NOP,1
1610612745,0022200556,2023-01-02,HOU vs. DAL,0,10,27,0.27,240,38,82,0.463,9,29,0.31,21,29,0.724,8,38,46,21,4,4,10,28,106,HOU,DAL,0
1610612745,0022200541,2022-12-31,HOU vs. NYK,0,10,26,0.278,240,29,77,0.377,14,46,0.304,16,23,0.696,12,40,52,20,4,6,24,24,88,HOU,NYK,0
1610612745,0022200528,2022-12-29,HOU @ DAL,0,10,25,0.286,240,38,86,0.442,12,34,0.353,26,37,0.703,12,36,48,21,5,0,12,23,114,HOU,DAL,1
1610612745,0022200507,2022-12-27,HOU @ BOS,0,10,24,0.294,240,38,95,0.4,14,45,0.311,12,14,0.857,13,36,49,24,5,2,13,16,102,HOU,BOS,1
1610612745,0022200501,2022-12-26,HOU @ CHI,1,10,23,0.303,240,50,90,0.556,17,44,0.386,16,22,0.727,8,37,45,28,7,5,12,15,133,HOU,CHI,1
1610612745,0022200487,2022-12-23,HOU vs. DAL,0,9,23,0.281,240,37,81,0.457,8,26,0.308,24,28,0.857,12,33,45,26,9,3,14,21,106,HOU,DAL,0
1610612745,0022200472,2022-12-21,HOU vs. ORL,0,9,22,0.29,240,41,88,0.466,17,43,0.395,11,17,0.647,9,40,49,22,6,4,16,23,110,HOU,ORL,0
1610612745,0022200455,2022-12-19,HOU vs. SAS,0,9,21,0.3,240,40,94,0.426,5,24,0.208,20,31,0.645,16,25,41,23,13,3,11,16,105,HOU,SAS,0
1610612745,0022200441,2022-12-17,HOU vs. POR,0,9,20,0.31,240,36,90,0.4,3,29,0.103,20,29,0.69,18,33,51,19,7,6,15,18,95,HOU,POR,0
1610612745,0022200424,2022-12-15,HOU vs. MIA,0,9,19,0.321,240,44,94,0.468,9,33,0.273,11,17,0.647,18,33,51,22,10,4,14,19,108,HOU,MIA,0
1610612745,0022200411,2022-12-13,HOU vs. PHX,1,9,18,0.333,240,34,81,0.42,12,35,0.343,31,34,0.912,17,50,67,16,6,9,22,21,111,HOU,PHX,0
1610612745,0022200401,2022-12-11,HOU vs. MIL,1,8,18,0.308,240,40,91,0.44,6,27,0.222,11,12,0.917,10,39,49,23,11,8,12,17,97,HOU,MIL,0
1610612745,0022200375,2022-12-08,HOU @ SAS,0,7,18,0.28,240,44,98,0.449,10,29,0.345,11,15,0.733,16,26,42,23,3,4,14,19,109,HOU,SAS,1
1610612745,0022200356,2022-12-05,HOU vs. PHI,1,7,17,0.292,290,42,94,0.447,14,39,0.359,34,44,0.773,16,35,51,19,9,3,19,27,132,HOU,PHI,0
1610612745,0022200342,2022-12-03,HOU @ GSW,0,6,17,0.261,240,40,91,0.44,3,28,0.107,18,20,0.9,14,31,45,17,6,4,15,14,101,HOU,GSW,1
